scenario,time,log_capital,log_capability,log_population,log_output,log_wage,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_effective_research,human_research_share,ai_share,automated_research_share,inverse_demand_elasticity,inference_share,consumption_share,gross_capital_return,net_capital_return,capital_output_ratio,monopoly_foc_log_error,research_mix_log_error,automation_share_cost_error,capital_growth,capability_growth,output_growth,output_per_capita_growth,wage_growth,production_labor_growth,ai_service_growth,capital_deepening_wage_contribution,ai_substitution_wage_contribution,wage_growth_identity,production_labor_income_share,aggregate_labor_income_share,production_labor_share_growth,aggregate_labor_share_growth,ai_displacement_share_contribution,research_reallocation_share_contribution,production_labor_share_growth_identity,aggregate_labor_share_growth_identity,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,log_capital_per_production_worker,log_ai_services_per_production_worker,log_human_to_automated_research_ratio,log_automated_research_per_capita,human_research_population_share_growth,human_research_population_share_growth_identity,capital_return_growth,consumption_per_capita_growth,euler_implied_net_return,euler_gap
near_unit_100,20.0,1.275123198777452,0.43668060589137686,0.24,0.03805076948463565,-0.7577782923969748,-3.5450995826865013,-3.9817801885778783,-2.485014803832459,0.17220794397027542,-5.238649939025837,-3.0917350408687123,0.06554523239020327,0.2,0.11963862075533666,0.8660000000000001,0.017955999999998883,0.7435023968125161,0.09577677516594592,0.045776775165945915,3.445511706029269,6.156186671546493e-14,1.3358698147669656e-07,7.035039023550738e-09,0.017749688043677908,0.02100597073508562,0.017656643637721764,0.005656643637721764,0.005308674695896187,0.012347968941825549,0.0386632506538116,0.0017825673036112786,0.00352624774940613,0.005308815053017409,0.5359999999999999,0.5735965170053251,0.0,-0.0003479689418255105,-0.0,-0.0003479689418255487,-0.0,-0.0003479689418255487,-0.20194923051536434,-0.49833251991383126,1.035123198777452,1.1029152548071766,-3.7173075266567768,2.7536351351933783,-5.478649939025837,-0.004960659140449852,-0.004960705754070611,-9.304440595614416e-05,0.005656643637721878,0.04565664363772188,0.00012013152822403644
near_unit_100,22.0,1.3106091493632535,0.47854202965639014,0.264,0.0733325964152634,-0.7471872633098003,-3.4679563319908118,-3.946498361647202,-2.4709155129470135,0.19689874181372857,-5.203368112095209,-3.0750896539629946,0.06489949003890118,0.2,0.12075864998063171,0.8660000000000001,0.017955999999999743,0.7435023968125152,0.09575722685572242,0.04575722685572242,3.4462150882586813,1.2989609388114332e-14,-3.4428385253804095e-07,-1.8277342139771946e-08,0.017735860141066567,0.020856082739856396,0.01762502175597906,0.0056250217559790615,0.005282182807522212,0.012342838948456843,0.03848172657821314,0.0017796969935612093,0.0035026109423873433,0.005282307935948553,0.5359999999999999,0.573200414597462,0.0,-0.0003428389484567973,-0.0,-0.0003428389484568424,-0.0,-0.0003428389484568424,-0.1906674035847366,-0.48705069298320475,1.0466091493632534,1.113710407549525,-3.6648550738045405,2.7324525991481954,-5.467368112095209,-0.004939563090117338,-0.004939343859065363,-0.00011083838508750554,0.005625021755978454,0.045625021755978455,0.00013220509974396638
near_unit_100,24.0,1.34606512263352,0.520107425180213,0.28800000000000003,0.1085508565085519,-0.736649561166886,-3.3911726763736487,-3.911280101553862,-2.4567730561929286,0.2215792997641028,-5.16814985200192,-3.0583902896320305,0.06426288335314839,0.2,0.1218820011862099,0.8660000000000001,0.01795600000000067,0.7435023968125143,0.09573446680639693,0.04573446680639692,3.4470343963721706,-3.8746783559417963e-14,-7.433372273268901e-07,-3.977850020209228e-08,0.01771976034819936,0.020709912892436868,0.01759312064318,0.005593120643179999,0.005255391093649836,0.012337729549530184,0.03830363979781248,0.001776070163560828,0.0034794319732698274,0.005255502136830655,0.5359999999999999,0.5728104512095431,0.0,-0.00033772954953020795,-0.0,-0.00033772954953018366,-0.0,-0.00033772954953018366,-0.17944914349144814,-0.47583243288991744,1.05806512263352,1.1244858228694172,-3.6127519761377513,2.7113767958089916,-5.4561498520019205,-0.004917492771026377,-0.004917661544119673,-0.00012663970501936017,0.005593120643180363,0.045593120643180364,0.00014134616321655885
near_unit_100,26.0,1.3814868447781012,0.5613841062749831,0.31200000000000006,0.1437050789879834,-0.726165698935201,-3.314741772799562,-3.8761258790745448,-2.4425854840311194,0.2462496600118493,-5.1329956295224894,-3.041635466795245,0.06363539208870633,0.2,0.12300845257335015,0.8660000000000001,0.01795599999999863,0.7435023968125163,0.0957088612934687,0.0457088612934687,3.4479566002580753,7.616129948928574e-14,3.308085210207423e-07,1.7843375957338203e-08,0.01770164775764617,0.020567358931459914,0.01756106099743107,0.005561060997431071,0.005228359184014125,0.012332701813416933,0.0381289990913638,0.001771752161595648,0.00345670383524488,0.005228455996840528,0.5359999999999999,0.5724265905304035,0.0,-0.0003327018134169357,-0.0,-0.00033270181341693225,-0.0,-0.00033270181341693225,-0.16829492101201665,-0.4646782104104833,1.0694868447781012,1.135237184766252,-3.560991432811411,2.69041014549137,-5.44499562952249,-0.004895340789122127,-0.004895657370597179,-0.0001405867602150973,0.005561060997431769,0.04556106099743177,0.00014780029603692763
near_unit_100,28.0,1.4168705401753001,0.6023791775560617,0.3360000000000001,0.17879510049827618,-0.7157361244308295,-3.2386566800081935,-3.8410358575642554,-2.428354419349417,0.2709101070177705,-5.097905608012196,-3.02482680906072,0.06301676862544014,0.2,0.12413798820621928,0.8660000000000001,0.017955999999998563,0.7435023968125164,0.09568075822693166,0.045680758226931656,3.4489693237727037,7.915890165577366e-14,5.22988672813085e-07,2.8431687518204463e-08,0.017681768470755838,0.02042829444060701,0.01752893544539262,0.005528935445392621,0.0052011507814920255,0.012327784663900603,0.03795779119439768,0.0017668146562622277,0.0034344208750866083,0.005201235531348836,0.5359999999999999,0.5720486579185465,0.0,-0.00032778466390057104,-0.0,-0.00032778466390060226,-0.0,-0.00032778466390060226,-0.1572048995017239,-0.45358818890019037,1.0808705401753,1.1459604331575295,-3.509566787025964,2.669551188662779,-5.433905608012196,-0.0048735550577792,-0.00487336611759143,-0.00015283302536321652,0.005528935445392652,0.04552893544539265,0.00015182278153900303
near_unit_100,30.0,1.4522128913901329,0.6430995292710089,0.3600000000000001,0.2138208207695539,-0.7053610958092329,-3.162910608021971,-3.80601013729298,-2.414079704262236,0.2955607986674517,-5.062879887740919,-3.0079643708133785,0.06240688305868945,0.2,0.12527049959824899,0.8660000000000001,0.017955999999998515,0.7435023968125164,0.09565046753391264,0.045650467533912636,3.450061547090707,8.149037000748649e-14,-4.2495223073757415e-07,-2.3282667432900084e-08,0.017660341720908496,0.020292612354184295,0.017496772715968598,0.005496772715968597,0.00517385641534554,0.012322916300623044,0.037789935234090244,0.0017613503886941993,0.0034125805370846043,0.005173930925778804,0.5359999999999999,0.5716765517099581,0.0,-0.0003229163006230329,-0.0,-0.0003229163006230433,-0.0,-0.0003229163006230433,-0.1461791792304462,-0.4425624686289127,1.0922128913901328,1.156652092722681,-3.458471406689423,2.6488001834786825,-5.422879887740919,-0.004851243703039132,-0.004850940114722483,-0.000163569004939898,0.00549677271596806,0.04549677271596806,0.000153694817944576
near_unit_100,32.0,1.4875110039021675,0.6835518276284658,0.3840000000000001,0.24878219136215057,-0.6950406987694473,-3.0874969390718325,-3.7710487667002983,-2.399759394161573,0.3202017722202627,-5.027918517148322,-2.991046643126798,0.06180571802257023,0.2,0.12640578113225767,0.8660000000000001,0.01795600000000005,0.7435023968125148,0.09561826343441958,0.045618263434419576,3.4512235230702837,-3.3306690738754696e-15,-6.913645931305723e-07,-3.8172788208168384e-08,0.017637561483313302,0.020160224305500768,0.017464632670026126,0.005464632670026125,0.005146536457401485,0.012318096212624627,0.03762539068770998,0.0017554235393272629,0.003391177459661437,0.0051466009989887,0.5359999999999999,0.5713102395702881,0.0,-0.0003180962126246023,-0.0,-0.0003180962126246266,-0.0,-0.0003180962126246266,-0.13521780863784955,-0.43160109803631813,1.1035110039021674,1.1673092316819047,-3.4076987112920953,2.628159122986749,-5.411918517148322,-0.004828407235861754,-0.0048284402447768444,-0.00017292881328717646,0.0054646326700252545,0.045464632670025255,0.0001536307643943205
near_unit_100,34.0,1.522762355001117,0.7237425613416011,0.40800000000000014,0.2836793514496584,-0.684774949979627,-3.012409045271131,-3.736151606612732,-2.385393333205683,0.3448331835179502,-4.993021357060814,-2.974073665758472,0.06121314449438093,0.2,0.12754373288835275,0.8660000000000001,0.0179560000000011,0.7435023968125138,0.0955844023019898,0.04558440230198979,3.4524461319263837,-6.150635556423367e-14,-2.9291657011043526e-07,-1.629734122654547e-08,0.017613609109108294,0.020031031626540168,0.017432587172891978,0.005432587172891978,0.005119233813294127,0.012313353359597864,0.0374641344276152,0.0017490843973384418,0.003370204663114323,0.005119289060452765,0.5359999999999999,0.5709496216916213,0.0,-0.00031335335959783994,-0.0,-0.00031335335959786423,-0.0,-0.00031335335959786423,-0.12432064855034175,-0.42070393794881167,1.1147623550011168,1.1779291714831666,-3.3572422287890813,2.6076280238551313,-5.401021357060815,-0.004805493533712735,-0.004805880453696277,-0.00018102193621631624,0.0054325871728919395,0.04543258717289194,0.00015181512909785005
near_unit_100,36.0,1.5579647706760718,0.7636780166473528,0.43200000000000016,0.3185125400537185,-0.6745637635162708,-2.9376404013613717,-3.7013184180087246,-2.370981368296424,0.36945518565865415,-4.958188168456754,-2.957045471011298,0.06062903542087667,0.2,0.12868425981471984,0.8660000000000001,0.017956000000000142,0.7435023968125147,0.09554911646774811,0.045549116467748105,3.4537211038616884,-9.2148511043888e-15,8.563153413021496e-07,4.800700900697841e-08,0.017588648942532495,0.019904939772522928,0.017400718899497555,0.005400718899497555,0.005091975246553526,0.012308743652944015,0.03730615224762868,0.0017423687455641983,0.003349652751687744,0.005092021497251942,0.5359999999999999,0.5705946002281962,0.0,-0.0003087436529440324,-0.0,-0.00030874365294401504,-0.0,-0.00030874365294401504,-0.11348745994628168,-0.4098707493447504,1.1259647706760716,1.1885095850174177,-3.307095587020026,2.58720680016033,-5.3901881684567545,-0.004783400359507084,-0.004783231593609497,-0.00018793004303493954,0.005400718899497475,0.045400718899497476,0.0001483975682506286
near_unit_100,38.0,1.593116390156721,0.803364294734116,0.4560000000000002,0.3532822270476486,-0.6644070489934129,-2.8631844362806165,-3.6665487310147324,-2.3565269346437114,0.3940681581297263,-4.923418481462824,-2.9399651861732625,0.06005305036600886,0.2,0.1298274819023078,0.8660000000000001,0.01795600000000126,0.7435023968125136,0.09551263012419525,0.04551263012419525,3.455040444084729,-7.127631818093505e-14,-9.67980160027082e-07,-5.4677485650245217e-08,0.017562839570800376,0.019781830433985556,0.017369016038620386,0.005369016038620385,0.0050648370005065,0.012304179038113885,0.03715133829538242,0.001735357975786542,0.003329519340473983,0.005064877316260525,0.5359999999999999,0.5702449486204669,0.0,-0.00030417903811386093,-0.0,-0.0003041790381138852,-0.0,-0.0003041790381138852,-0.10271777295235157,-0.39910106235082177,1.1371163901567207,1.1990482320269946,-3.2572525944103425,2.5668915468191127,-5.3794184814628245,-0.004760785256319622,-0.004760657962392615,-0.00019382353217999027,0.0053690160386208885,0.04536901603862089,0.00014361408557436034
near_unit_100,40.0,1.6282156402834669,0.842807305674482,0.4800000000000002,0.3879886042082,-0.6543044155142448,-2.789035048179842,-3.6318423538543243,-2.3420245093217025,0.4186719018111097,-4.8887121043022725,-2.9228281750723224,0.059485391991496286,0.2,0.13097299931638665,0.8660000000000001,0.017955999999998692,0.7435023968125163,0.0954751131640716,0.0454751131640716,3.4563981027485484,7.172040739078511e-14,3.471396334830956e-07,1.9755554303557687e-08,0.017536301171064944,0.0196616583515314,0.01733753297659929,0.00533753297659929,0.00503784692736392,0.012299686049235398,0.03699965892469925,0.0017280829902037505,0.0033097963653121562,0.005037879355515907,0.5359999999999999,0.5699007707439603,0.0,-0.00029968604923541475,-0.0,-0.0002996860492353974,-0.0,-0.0002996860492353974,-0.09201139579180018,-0.3883946851902668,1.1482156402834667,1.209543738472357,-3.2077069499909516,2.54668759498057,-5.368712104302273,-0.004738098527180656,-0.004738160878128551,-0.00019876819446565386,0.005337532976599835,0.045337532976599836,0.00013758018747176554
near_unit_100,42.0,1.6632612017724715,0.8820127985266056,0.5040000000000002,0.4226323589540458,-0.6442556612839572,-2.7151858005818195,-3.597198599108425,-2.3274793287524336,0.4432669023266679,-4.854068349556426,-2.9056391011329437,0.058925618798686547,0.2,0.13212104768260885,0.8660000000000001,0.01795599999999965,0.7435023968125153,0.09543675832593074,0.045436758325930734,3.4577871858660676,1.8540724511240114e-14,-7.185763690742419e-07,-4.119781260580879e-08,0.0175091700809389,0.019544298820929805,0.017306320760819643,0.005306320760819643,0.005011027881950958,0.012295292878868672,0.036851080692997584,0.001720579476683175,0.003290475567093274,0.005011055043776449,0.5359999999999999,0.5695617803512807,0.0,-0.00029529287886867484,-0.0,-0.00029529287886867137,-0.0,-0.00029529287886867137,-0.08136764104595445,-0.37775093044442243,1.1592612017724713,1.2199942994458035,-3.1584527029084875,2.5265890208039927,-5.358068349556427,-0.0047157888166879935,-0.004715735003082273,-0.0002028493201192555,0.005306320760819078,0.04530632076081908,0.000130437565111656
near_unit_100,44.0,1.6982519913729741,0.920986345403103,0.5280000000000002,0.4572138872514786,-0.634260303986441,-2.6416307254078517,-3.562617070810955,-2.3128876645884544,0.4678530733265844,-4.819486821258994,-2.8883948721794512,0.058373826581163565,0.2,0.13327133728480742,0.8660000000000001,0.01795600000000032,0.7435023968125146,0.09539770774534831,0.045397707745348306,3.459202613975713,-1.8984813721090177e-14,1.3188521030826905e-07,7.61703594642782e-09,0.017481546842969153,0.01942969925938642,0.017275389696080598,0.005275389696080598,0.004984421368824821,0.012290968327255763,0.03670553271221155,0.0017128909101854187,0.003271551627584075,0.004984442537769494,0.5359999999999999,0.5692280175835623,0.0,-0.0002909683272556973,-0.0,-0.00029096832725576324,-0.0,-0.00029096832725576324,-0.07078611274852165,-0.3671694021469905,1.1702519913729739,1.2303989180463897,-3.109483798734436,2.5065991566705392,-5.347486821258994,-0.0046934104874414295,-0.0046934530415690436,-0.00020615714688855535,0.005275389696080782,0.04527538969608078,0.00012231804926752382
near_unit_100,46.0,1.7331871325510795,0.9597333705911589,0.5520000000000003,0.49173391773836816,-0.6243179758086579,-2.5683636697329733,-3.5280970403241323,-2.2982529707021992,0.49243077563569093,-4.7849667907721045,-2.871098586164948,0.05782968980706225,0.2,0.13442400922205666,0.8660000000000001,0.017955999999999122,0.7435023968125158,0.09535811535512652,0.045358115355126516,3.4606388640446113,4.807265696626928e-14,-5.483598579658633e-07,-3.19019881345195e-08,0.017453540344715454,0.019317755652895795,0.017244782487990662,0.005244782487990662,0.004958042922023453,0.012286739565967222,0.036562975251539176,0.0017050442569869165,0.0032530155818666414,0.004958059838853558,0.5359999999999999,0.5688992682121747,0.0,-0.0002867395659672256,-0.0,-0.00028673956596722214,-0.0,-0.00028673956596722214,-0.0602660822616321,-0.3566493716600993,1.1811871325510792,1.2407563569153885,-3.060794445368664,2.4867138200699053,-5.336966790772105,-0.00467141320502884,-0.004671303356056245,-0.0002087578567247922,0.005244782487990499,0.0452447824879905,0.00011333286713601648
near_unit_100,48.0,1.7680659476993497,0.9982591164572758,0.5760000000000003,0.5261930172034412,-0.6144281322983471,-2.495378824401695,-3.493637940858971,-2.28357331740857,0.5170000315904533,-4.750507691307031,-2.85374869274828,0.05729320106236586,0.2,0.1355788859710043,0.8660000000000001,0.0179560000000007,0.7435023968125142,0.09531810045661951,0.045318100456619506,3.462091653307624,-4.0190073491430667e-14,-3.075106809191652e-07,-1.8019704339788944e-08,0.017425234976464615,0.01920840792592387,0.017214503000202885,0.005214503000202885,0.004931926446854196,0.01228257655334869,0.03642333065563508,0.0016970772796282556,0.0032348610497063756,0.004931938329334631,0.5359999999999999,0.5685755110751669,0.0,-0.00028257655334873455,-0.0,-0.00028257655334868945,-0.0,-0.00028257655334868945,-0.04980698279655904,-0.3461902721950285,1.1920659476993494,1.2510659161088964,-3.0123788559921483,2.466934373898461,-5.3265076913070315,-0.004649350173946298,-0.004649349893505506,-0.0002107319762617299,0.005214503000202458,0.04521450300020246,0.00010359745641704693
