scenario,time,log_capital,log_capability,log_population,log_output,log_wage,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_effective_research,human_research_share,ai_share,automated_research_share,inverse_demand_elasticity,inference_share,consumption_share,gross_capital_return,net_capital_return,capital_output_ratio,monopoly_foc_log_error,research_mix_log_error,automation_share_cost_error,capital_growth,capability_growth,output_growth,output_per_capita_growth,wage_growth,production_labor_growth,ai_service_growth,capital_deepening_wage_contribution,ai_substitution_wage_contribution,wage_growth_identity,production_labor_income_share,aggregate_labor_income_share,production_labor_share_growth,aggregate_labor_share_growth,ai_displacement_share_contribution,research_reallocation_share_contribution,production_labor_share_growth_identity,aggregate_labor_share_growth_identity,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,log_capital_per_production_worker,log_ai_services_per_production_worker,log_human_to_automated_research_ratio,log_automated_research_per_capita,human_research_population_share_growth,human_research_population_share_growth_identity,capital_return_growth,consumption_per_capita_growth,euler_implied_net_return,euler_gap
research_sigma_xl_cd,11.0,1.1152097221655348,0.24443268440636043,0.132,-0.12148299780292349,-0.8060740490313658,-3.896881271459101,-4.141313955865462,-2.547956839754182,0.06096993331710719,-5.398183706313396,-3.165990499170481,0.06856611342072616,0.2,0.11464455902447832,0.8660000000000001,0.017955999999998435,0.7435023968125165,0.09581314940591538,0.04581314940591538,3.4442036614613807,8.590350653037149e-14,3.516840347828065e-07,1.7848171746104313e-08,0.017775418116615607,0.021729668403728176,0.017793129176079087,0.005793129176079086,0.005421450442433251,0.012371678733645808,0.039522980825833276,0.001783233996380034,0.00363827448035312,0.005421508476733154,0.5359999999999999,0.5754568388836272,0.0,-0.0003716787336457972,-0.0,-0.0003716787336458076,-0.0,-0.0003716787336458076,-0.2534829978029235,-0.5498662872013897,0.9832097221655348,1.0542397888484276,-3.957851204776208,2.850226866559214,-5.530183706313395,-0.005049006080807272,-0.005049771708787416,1.7711059463479395e-05,0.005793129176079492,0.04579312917607949,2.002022983588897e-05
research_sigma_xl_cd,12.0,1.1329855691175004,0.26611996332510424,0.14400000000000002,-0.10369704925024503,-0.8006584485707505,-3.857408043987579,-4.123528007312683,-2.541001454430673,0.07334028140917036,-5.380397757760718,-3.157790468007608,0.06822109477339316,0.2,0.11519536460021884,0.8660000000000001,0.01795600000000024,0.7435023968125147,0.0958141172769822,0.0458141172769822,3.4441688696669455,-1.432187701766452e-14,9.893760961610099e-07,5.042126387244661e-08,0.017776102760285545,0.021645076186682537,0.01777870292684,0.005778702926840001,0.005409610453437241,0.012369092473402774,0.03942395291270451,0.0017843133946713146,0.003625351298866432,0.005409664693537746,0.5359999999999999,0.5752437590005816,0.0,-0.0003690924734027212,-0.0,-0.00036909247340277326,-0.0,-0.00036909247340277326,-0.24769704925024505,-0.5440803386487137,0.9889855691175004,1.05964528770833,-3.930748325396749,2.8393963033300444,-5.524397757760718,-0.0050411019235696575,-0.005040517980034482,2.6001665544561625e-06,0.005778702926838797,0.0457787029268388,3.541435014340483e-05
research_sigma_xl_cd,13.0,1.150761598958224,0.2877231843779953,0.15600000000000003,-0.08592559194924348,-0.7952548281244913,-3.818033365633692,-4.105756550011687,-2.534039043601321,0.08570811826391274,-5.362626300459716,-3.1495799238728193,0.06787828910716555,0.2,0.11574736940553206,0.8660000000000001,0.017956000000000142,0.7435023968125147,0.09581367916412668,0.04581367916412668,3.444184618301917,-8.382183835919932e-15,-8.162030344927018e-07,-4.176916247600193e-08,0.01777579285207201,0.02156154961961464,0.017763995326807613,0.005763995326807613,0.005397598087622746,0.012366397239184881,0.039325727088825646,0.0017851005522527522,0.003612550199851862,0.005397650752104614,0.5359999999999999,0.5750322020571663,0.0,-0.0003663972391849679,-0.0,-0.0003663972391848812,-0.0,-0.0003663972391848812,-0.2419255919492435,-0.5383088813477122,0.994761598958224,1.0650534806943113,-3.903741483897605,2.828587256858395,-5.518626300459716,-0.005031399391674629,-0.0050312008484378785,-1.179752526439537e-05,0.005763995326806937,0.04576399532680694,4.9683837319743074e-05
research_sigma_xl_cd,14.0,1.1685368356429664,0.30924342684908657,0.16800000000000004,-0.0681690585966298,-0.789863252395505,-3.7787565898099276,-4.088000016659014,-2.5270642532140224,0.09807307588754012,-5.344869767107102,-3.1413541965476783,0.06753804209853333,0.2,0.11630026861599285,0.8660000000000001,0.01795600000000121,0.7435023968125137,0.09581188714582121,0.04581188714582121,3.444249036633163,-6.80566714095221e-14,5.922896226806529e-07,3.043613625020036e-08,0.017774525230762422,0.02147911592285064,0.017749103966299556,0.005749103966299556,0.005385381635885422,0.012363722330414141,0.039228390202464825,0.001785564957114933,0.003599865494854791,0.005385430451969724,0.5359999999999999,0.5748223779619748,0.0,-0.00036372233041409574,-0.0,-0.00036372233041414084,-0.0,-0.00036372233041414084,-0.23616905859662984,-0.5325523479950999,1.0005368356429662,1.0704637597554263,-3.8768296656974677,2.81780551389308,-5.5128697671071025,-0.0050216765343322756,-0.005021659305471288,-2.5421264462865967e-05,0.0057491039662994625,0.04574910396629946,6.278317952174844e-05
research_sigma_xl_cd,15.0,1.1863103535646924,0.33068175685031576,0.18000000000000005,-0.05042738401664437,-0.7844840648527205,-3.7395765852287624,-4.070258342079078,-2.5200823966699857,0.11043556292474102,-5.327128092527117,-3.1331179915333123,0.06719997545742527,0.2,0.11685432855491834,0.8660000000000001,0.01795600000000032,0.7435023968125146,0.09580883622373207,0.045808836223732066,3.4443587147785255,-1.84297022087776e-14,-8.506607573899316e-07,-4.3893844628439815e-08,0.017772367097755454,0.02139771172122135,0.017734046501400036,0.005734046501400036,0.005372976987096323,0.012361069514303734,0.03913193943694693,0.0017857282025390676,0.0035872965696341873,0.005373024772173255,0.5359999999999999,0.5746140500616335,0.0,-0.0003610695143037024,-0.0,-0.0003610695143037336,-0.0,-0.0003610695143037336,-0.23042738401664442,-0.5268106734151132,1.0063103535646922,1.0758747906399513,-3.8500121481535032,2.807045695857131,-5.507128092527116,-0.005011931584328888,-0.00501190747279261,-3.8320596355417846e-05,0.005734046501400913,0.045734046501400914,7.478972233115194e-05
research_sigma_xl_cd,16.0,1.2040812802319505,0.3520392127202535,0.19200000000000006,-0.032700965593829734,-0.7791172984213124,-3.7004927109360337,-4.052531923656288,-2.51308811638268,0.12279521491614759,-5.309401674104302,-3.1248666387791513,0.06686443173514736,0.2,0.11740924319856769,0.8660000000000001,0.01795599999999989,0.7435023968125151,0.09580457203552604,0.04580457203552604,3.444512020549814,4.9960036108132044e-15,5.440665500344721e-07,2.8189258274857742e-08,0.017769350735801145,0.021317364739749812,0.017718798067215186,0.0057187980672151854,0.005360424838091626,0.01235837322912349,0.03903632865777906,0.0017856225772036264,0.003574846027439846,0.005360468604643473,0.5359999999999999,0.5744074261328195,0.0,-0.00035837322912346536,-0.0,-0.00035837322912348965,-0.0,-0.00035837322912348965,-0.2247009655938298,-0.521084254992298,1.0120812802319503,1.081286065315803,-3.8232879258521812,2.7963135577216223,-5.501401674104303,-0.005001276429079438,-0.005002051608968067,-5.055266858595975e-05,0.005718798067215647,0.04571879806721565,8.577396831039447e-05
research_sigma_xl_cd,17.0,1.2218487897844656,0.37331681803148714,0.20400000000000007,-0.014989787882214,-0.7737632151765372,-3.6615039279132042,-4.034820745944692,-2.5060849495281445,0.135152309382988,-5.291690496392686,-3.1166032779849404,0.0665311546847542,0.2,0.11796518579276932,0.8660000000000001,0.01795599999999952,0.7435023968125154,0.09579917533962103,0.04579917533962102,3.444706061718229,2.503552920529728e-14,6.99699019612865e-07,3.640162694884541e-08,0.01776553327104105,0.021238027760150918,0.017703492728241454,0.005703492728241454,0.005347667163101977,0.012355825565139436,0.03894168105478646,0.0017852035429475328,0.0035625046356127007,0.005347708178560234,0.5359999999999999,0.5742023450380769,0.0,-0.00035582556513941155,-0.0,-0.00035582556513943583,-0.0,-0.00035582556513943583,-0.21898978788221407,-0.5153730772806819,1.0178487897844657,1.0866964804014776,-3.796656237296192,2.7856055468645415,-5.495690496392686,-0.004992380001267005,-0.004991841597962499,-6.204054279959625e-05,0.005703492728240778,0.04570349272824078,9.568261138024475e-05
research_sigma_xl_cd,18.0,1.239612098195498,0.39451558937328884,0.21600000000000008,0.002706019862653175,-0.7684219640951084,-3.622609348826461,-4.01712493819975,-2.499072876385214,0.14750686604642646,-5.27399468864782,-3.1083279229560654,0.0662001284052167,0.2,0.11852213917875132,0.8660000000000001,0.01795600000000086,0.7435023968125141,0.09579270904970943,0.04579270904970943,3.44493858951994,-4.9460435747050724e-14,-5.3274005828996e-07,-2.7828916240868473e-08,0.017760959206780155,0.02115968408106642,0.01768798732245025,0.005687987322450249,0.005334815420972028,0.012353171901478222,0.03884784163384691,0.0017845698107496382,0.0035502857441374043,0.005334855554887042,0.5359999999999999,0.5739987938578276,0.0,-0.0003531719014782664,-0.0,-0.0003531719014782213,-0.0,-0.0003531719014782213,-0.2132939801373469,-0.5096772695358165,1.023612098195498,1.0921052321490714,-3.7701162148728873,2.7749218122626056,-5.48999468864782,-0.004981682224498352,-0.0049816435194938065,-7.297188432990598e-05,0.005687987322449517,0.04568798732244952,0.00010472172725991408
research_sigma_xl_cd,19.0,1.2573704649621773,0.4156365266542178,0.2280000000000001,0.020386186762686498,-0.7630935843345932,-3.5838082446455104,-3.999444771299728,-2.492048313977141,0.15985865318594444,-5.256314521747786,-3.1000374659260155,0.06587157183190592,0.2,0.11907989168785806,0.8660000000000001,0.017956000000000652,0.7435023968125143,0.09578521836552514,0.04578521836552514,3.4452079937917963,-3.7636560534792807e-14,6.222890109874868e-07,3.263901467154273e-08,0.017755660515987537,0.02108234698421028,0.017672373860120577,0.005672373860120577,0.005321834898196043,0.012350538961924534,0.038754880993751684,0.001783690112840791,0.0035381818322648374,0.005321871945105628,0.5359999999999999,0.5737969039772635,0.0,-0.00035053896192455136,-0.0,-0.000350538961924534,-0.0,-0.000350538961924534,-0.2076138132373136,-0.5039971026357829,1.0293704649621773,1.0975118117762328,-3.7436668978314547,2.764266207770645,-5.484314521747786,-0.004970963723622379,-0.004971295936271509,-8.328665586695982e-05,0.005672373860120344,0.045672373860120345,0.00011284450540479524
research_sigma_xl_cd,20.0,1.2751231947007482,0.4366806036405301,0.2400000000000001,0.03805076758289433,-0.7577782942987163,-3.5450995868389574,-3.9817801904794874,-2.485014803832459,0.17220794397027553,-5.238649940927578,-3.091735041096234,0.06554523239020327,0.2,0.11963862065518598,0.8660000000000001,0.017956000000001245,0.7435023968125137,0.0957767753742568,0.0457767753742568,3.4455116985354106,-7.049916206369744e-14,1.3168523960160883e-07,6.934888302501108e-09,0.017749688191030927,0.021005970749483356,0.017656704444381555,0.005656704444381554,0.005308714430491468,0.01234799001389017,0.03866283395810988,0.0017825603984564498,0.0035261890885254403,0.00530874948698189,0.5359999999999999,0.5735965170053251,0.0,-0.000347990013890187,-0.0,-0.0003479900138901697,-0.0,-0.0003479900138901697,-0.20194923241710577,-0.4983325218155758,1.035123194700748,1.1029152507304727,-3.717307530809233,2.7536351370951193,-5.478649940927578,-0.004961114905543518,-0.0049607244166013816,-9.298374664937215e-05,0.005656704444381183,0.045656704444381184,0.00012007092987561391
research_sigma_xl_cd,21.0,1.2928696288806607,0.45764878568164646,0.2520000000000001,0.05569959565144961,-0.7524761554736102,-3.5064825767292906,-3.964131362410937,-2.4779705437882282,0.18455463321372478,-5.221001112859023,-3.0834191000410733,0.06522121080963021,0.2,0.1201982121552962,0.8660000000000001,0.017956000000001165,0.7435023968125137,0.09576742743186976,0.04576742743186976,3.445848017947088,-6.550315845288424e-14,-1.586888731530678e-07,-8.390722158746478e-09,0.01774307573013449,0.02093055448528655,0.017640913484728127,0.0056409134847281266,0.005295514563001591,0.012345398921726577,0.03857162660328495,0.0017812333467746118,0.003514314509328821,0.005295547856103432,0.5359999999999999,0.573397691730083,0.0,-0.0003453989217264697,-0.0,-0.00034539892172657724,-0.0,-0.00034539892172657724,-0.1963004043485505,-0.49268369374702053,1.0408696288806607,1.108314995666936,-3.6910372099430155,2.7430305690707946,-5.473001112859023,-0.0049503545572773255,-0.004950115641275055,-0.00010216224540636476,0.005640913484730031,0.04564091348473003,0.00012651394713972947
research_sigma_xl_cd,22.0,1.310609144384642,0.4785420298778049,0.2640000000000001,0.07333259455235058,-0.7471872651727132,-3.4679563336323875,-3.9464983635101927,-2.4709155129470135,0.19689874181372868,-5.203368113958122,-3.0750896541879573,0.06489949003890118,0.2,0.12075864988173338,0.8660000000000001,0.01795599999999836,0.7435023968125166,0.0957572271540731,0.0457572271540731,3.446215077521313,9.08162434143378e-14,-3.46146764584887e-07,-1.8376240418227496e-08,0.01773586035211111,0.020856082736128826,0.0176250516257338,0.0056250516257338005,0.0052822229897957484,0.012342828635938052,0.03848129050454574,0.0017797004663371093,0.00350255389039343,0.005282254356730539,0.5359999999999999,0.573200414597462,0.0,-0.00034282863593793067,-0.0,-0.0003428286359380521,-0.0,-0.0003428286359380521,-0.19066740544764954,-0.48705069484611574,1.0466091443846417,1.1137104025709132,-3.664855075446116,2.7324526010111088,-5.4673681139581225,-0.004939573402636066,-0.004939394353857696,-0.00011080872637730943,0.0056250516257353445,0.045625051625735345,0.00013217552833775376
research_sigma_xl_cd,23.0,1.3283411594822478,0.49936126343939835,0.27600000000000013,0.09094969890291721,-0.7419117094940187,-3.429519995720199,-3.9288812591595974,-2.4638496905935003,0.2092402904856009,-5.185751009607555,-3.06674671419026,0.06458005315314026,0.2,0.12131991798217931,0.8660000000000001,0.01795599999999887,0.7435023968125161,0.09574622425175439,0.04574622425175438,3.4466111074239394,6.250555628639631e-14,-5.16786429649585e-07,-2.7545079980817455e-08,0.017728077220987973,0.020782540494131772,0.017609129957799646,0.005609129957799646,0.0052688509826125385,0.012340278975187108,0.0383918241052108,0.0017779734211142856,0.003490907047423175,0.005268880468537461,0.5359999999999999,0.5730046721868227,0.0,-0.0003402789751871249,-0.0,-0.00034027897518710756,-0.0,-0.00034027897518710756,-0.18505030109708293,-0.48143359049554985,1.0523411594822476,1.119100868996647,-3.6387602862058,2.721901319014055,-5.461751009607555,-0.004928771622957351,-0.004928572007425431,-0.00011894726318832649,0.0056091299577977205,0.04560912995779772,0.0001370942939566619
research_sigma_xl_cd,24.0,1.346065120124043,0.5201074181724699,0.28800000000000014,0.10855085446794988,-0.7366495632074881,-3.391172685421966,-3.911280103594436,-2.456773056192928,0.2215792997641029,-5.168149854042523,-3.058390289880743,0.06426288335314839,0.2,0.12188200107701036,0.8660000000000001,0.01795600000000118,0.7435023968125137,0.09573446685128444,0.04573446685128443,3.4470343947559416,-6.661338147750939e-14,-7.453778292365598e-07,-3.988769964324845e-08,0.017719760379951474,0.020709912940914413,0.017593121305674198,0.005593121305674197,0.005255432531558635,0.012337688774115507,0.03830318912994457,0.0017760836299258692,0.003479377047681094,0.005255460677606964,0.5359999999999999,0.5728104512095431,0.0,-0.0003376887741156631,-0.0,-0.000337688774115507,-0.0,-0.000337688774115507,-0.17944914553205027,-0.4758324349305203,1.0580651201240427,1.1244858203599402,-3.612751985186069,2.7113767978495944,-5.456149854042523,-0.0049170567092831075,-0.004917743757443072,-0.0001266390742772766,0.00559312130567291,0.04559312130567291,0.0001413455456115223
