scenario,time,time_to_terminal,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_service_composite,log_wage,log_ai_price,log_ai_marginal_cost,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_automated_research_services,log_effective_research,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,output_capital_ratio,capability_growth_to_output_capital,gross_capital_return,net_capital_return,human_research_share,production_labor_population_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,ai_markup,ai_profit_share,shadow_capability_to_output,shadow_capability_to_capital,human_to_automated_research_ratio,human_to_automated_service_ratio,singularity_time_estimate,monopoly_foc_log_error,final_production_log_error,inference_identity_log_error,research_ces_log_error,research_compute_foc_log_error,research_human_foc_log_error,research_human_kkt_slack,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual
omega_H=0; fixed chi,1.1860766967386998,1505.8290203359622,1.139574652466344,0.0020830581511916122,0.014232920360864397,-0.3062028760640415,-0.720225681827354,0.05469324433817041,-0.47965132981451214,-0.4185327105422369,1.0407117095128293,-0.0020830581511916122,-4.254075251401571,-4.256158309552762,-inf,0.014232920360864397,-8.668021460774133,-8.665938402622942,-8.665938402622942,0.04046032397730601,-0.3204357964249059,1.1253417321054795,0.04778808565882363,0.0017635244839414096,0.03352081402315276,0.02152081402315276,0.032097153331646755,0.02462992010010545,0.012629920100105451,0.012222033616282602,0.3379418606762205,0.0052184256795313935,0.11152081402315277,0.061520814023152764,0.0,1.0,0.056836348495351574,0.6475317626732316,0.22221859702864954,1.0,0.013422115072066192,0.00016284451548833297,0.28936363628687495,0.6970514041255704,0.9999999999999999,0.6319196465081144,0.6319196465081144,2.8371350779980693,0.02465823841981936,0.4617018844115549,0.15602839389575815,0.0,0.0,63.68695883954905,-7.713404567843973e-14,0.0,0.0,0.0,1.1102230246251565e-16,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
omega_H=0; fixed chi,1.2558459141939173,1505.7592511185069,1.1428981371682805,0.002206126579900768,0.015070150970327009,-0.3038704194816592,-0.7179924108512038,0.056407942760206164,-0.47872901866466633,-0.4176836029097915,1.0405630926394536,-0.002206126579900768,-4.251741434033376,-4.253947560613277,-inf,0.015070150970327009,-8.665199104946769,-8.662992978366868,-8.662992978366868,0.041337791789879154,-0.3189405704519862,1.1278279861979534,0.04748325230867513,0.0017643465068356242,0.033341545108978944,0.021341545108978944,0.031921952158789596,0.02452370256700309,0.012523702567003091,0.012118613360867503,0.33739862154236044,0.005229264123161542,0.11134154510897895,0.06134154510897895,0.0,1.0,0.0568630964071086,0.6475227575429401,0.22221859361572185,1.0,0.01342877477082991,0.0001630249913560941,0.28892605388559983,0.6974821463522143,1.0,0.6319017254072371,0.6319017254072372,2.837062594535441,0.024669499821932846,0.4619982263248314,0.15587756471701356,0.0,0.0,63.85735954425083,-7.588461109486744e-14,-5.551115123125783e-17,0.0,0.0,-1.1102230246251565e-16,0.0,-1.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0
omega_H=0; fixed chi,1.325615131649135,1505.6894819010517,1.1462004652561233,0.0023292521837387963,0.01590738157978962,-0.30155040670385047,-0.7157713009807758,0.05811526912647191,-0.4778072901612669,-0.41684167311763404,1.0404145949142842,-0.0023292521837387963,-4.249418562147923,-4.251747814331662,-inf,0.01590738157978962,-8.662391936207774,-8.660062684024036,-8.660062684024036,0.042207887546682296,-0.3174577882836401,1.1302930836763336,0.04718160426617539,0.0017651634706094105,0.03316409670572091,0.02116409670572091,0.031748539886809604,0.02441859071583563,0.01241859071583563,0.012016271657422362,0.3368608991082452,0.005240036689571982,0.11116409670572092,0.06116409670572091,0.0,1.0,0.05688966039368934,0.6475138143341246,0.222218590224673,1.0,0.013435388995320085,0.00016320439178741508,0.2884917914885323,0.6979096151243601,0.9999999999999999,0.631883927536228,0.6318839275362281,2.836990613152232,0.024680683468451772,0.462292570928487,0.15572829109403236,0.0,0.0,64.02705795615267,-7.661492967825367e-14,0.0,0.0,0.0,2.220446049250313e-16,0.0,-1.0,0.0,0.0,0.0,-2.168404344971009e-19,0.0,0.0
omega_H=0; fixed chi,1.3953843491043527,1505.6197126835964,1.149481857463194,0.0024524346114065216,0.016744612189252234,-0.2992427115470644,-0.7135622282285178,0.059815300059866794,-0.476886138661175,-0.41600684642391145,1.0402662149660906,-0.0024524346114065216,-4.247106521575586,-4.249558956186992,-inf,0.016744612189252234,-8.659599799660533,-8.657147365049127,-8.657147365049127,0.04307068787061456,-0.3159873237363166,1.1327372452739417,0.04688309856961216,0.001765975423086404,0.03298844502915121,0.020988445029151207,0.0315768930007532,0.024314569694317,0.012314569694317,0.011914993990058687,0.3363286213004582,0.005250743800090611,0.11098844502915121,0.06098844502915121,0.0,1.0,0.05691604224457661,0.6475049324443259,0.22221858685530727,1.0,0.013441958184523463,0.00016338272558183442,0.2880608203815694,0.6983338387083253,0.9999999999999999,0.6318662516961336,0.6318662516961336,2.836919128923642,0.02469179011934286,0.46258493591119615,0.15558055372937346,0.0,0.0,64.19605924729422,-7.684564790055859e-14,0.0,0.0,0.0,-9.992007221626409e-16,0.0,-1.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0
omega_H=0; fixed chi,1.4651535665595703,1505.5499434661413,1.1527425315516069,0.0025756735149211527,0.017581842798714845,-0.2969472094730518,-0.7113650702334852,0.06150811115611593,-0.47596555859091705,-0.4151790490907234,1.0401179514417924,-0.0025756735149211527,-4.244805199679895,-4.247380873194817,-inf,0.017581842798714845,-8.656822542440864,-8.654246868925943,-8.654246868925943,0.043926268357401085,-0.31452905227176664,1.135160688752892,0.04658769300554301,0.0017667824115117476,0.03281456669795143,0.02081456669795143,0.03140698838590865,0.02421162490606754,0.012211624906067541,0.011814766092965723,0.3358017172665195,0.005261385873466174,0.11081456669795144,0.06081456669795143,0.0,1.0,0.05694224372704956,0.64749611127856,0.22221858350743126,1.0,0.013448482772028068,0.0001635600014509168,0.28763311215851584,0.6987548450680052,1.0,0.6318486967028767,0.6318486967028768,2.8368481369865237,0.024702820525095138,0.4628753387661538,0.15543433363799639,0.0,0.0,64.36436854729365,-7.794676362693487e-14,0.0,0.0,0.0,-7.771561172376096e-16,0.0,-1.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0
omega_H=0; fixed chi,1.5349227840147877,1505.4801742486861,1.1559827023639089,0.0026989685495762434,0.01841907340817745,-0.294663777561053,-0.7091797062337145,0.0631937770015652,-0.4750455444455594,-0.41435820836670184,1.0399698030061613,-0.0026989685495762434,-4.242514485330952,-4.245213453880528,-inf,0.01841907340817745,-8.65406001368249,-8.651361045132912,-8.651361045132912,0.04477470359338775,-0.31308285096923044,1.1375636289557314,0.04629534609259893,0.0017675844825612557,0.032642438725176186,0.020642438725176186,0.031238803319300845,0.024109742013389557,0.012109742013389557,0.011715573952353342,0.33528011734901875,0.00527196332588145,0.11064243872517619,0.06064243872517619,0.0,1.0,0.05696826658654311,0.6474873502491971,0.2222185801808535,1.0,0.013454963186109762,0.00016373622801941524,0.2872086387167353,0.6991726618691355,1.0,0.6318312613870161,0.6318312613870161,2.8367776325384084,0.02471377542687412,0.4631637967939139,0.15528961214088052,0.0,0.0,64.5319909437689,-7.632609821950354e-14,0.0,0.0,0.0,4.440892098500626e-16,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
omega_H=0; fixed chi,1.6046920014700057,1505.4104050312308,1.1592025818736025,0.0028223193739022817,0.01925630401764007,-0.29239229448057436,-0.7070060170391821,0.06487237119058958,-0.4741260907876109,-0.41354425246996857,1.039821768341504,-0.0028223193739022817,-4.240234268879404,-4.243056588253307,-inf,0.01925630401764007,-8.65131206448324,-8.64848974510934,-8.64848974510934,0.04561606717294951,-0.3116485984982144,1.1399462778559624,0.04600601706570588,0.0017683816823503998,0.032472038509934235,0.020472038509934235,0.031072315461402555,0.024008906919781303,0.012008906919781303,0.011617403791464032,0.3347637530604068,0.0052824765709664585,0.11047203850993424,0.06047203850993424,0.0,1.0,0.05699411254699915,0.6474786487758436,0.22221857687538482,1.0,0.013461399849817184,0.00016391141382641932,0.2867873722528794,0.699587316483477,1.0,0.6318139445935105,0.6318139445935105,2.836707610836478,0.024724655556672238,0.46345032710517664,0.1551463708588021,0.0,0.0,64.69893148275331,-7.641717120199232e-14,5.551115123125783e-17,0.0,0.0,8.881784197001252e-16,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
omega_H=0; fixed chi,1.6744612189252233,1505.3406358137756,1.162402379234582,0.0029457256496279046,0.02009353462710268,-0.29013264046473797,-0.7048438850053348,0.06654396634262622,-0.47320719224594904,-0.412737110571461,1.0396738461473833,-0.0029457256496279046,-4.237964442130999,-4.240910167780627,-inf,0.02009353462710268,-8.648578547872,-8.645632822222373,-8.645632822222373,0.04645043171552354,-0.31022617509184064,1.1423088446074792,0.04571966586071112,0.0017691740564431077,0.03230334382927957,0.020303343829279567,0.030907502848055986,0.02390910576993699,0.011909105769936989,0.011520242070017783,0.33425255705842294,0.005292926019811658,0.11030334382927957,0.06030334382927957,0.0,1.0,0.057019783311211276,0.6474700062852256,0.22221857359083805,1.0,0.01346779318105483,0.0001640855673264735,0.28636928525869315,0.6999988359929256,1.0,0.6317967451814884,0.6317967451814884,2.8366380671966462,0.02473546163745672,0.46373494662352366,0.15500459170626404,0.0,0.0,64.8651951691062,-7.63959208394116e-14,5.551115123125783e-17,0.0,0.0,3.3306690738754696e-16,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
omega_H=0; fixed chi,1.7674868421988466,1505.247610190502,1.166637893135385,0.003110353029573847,0.02120984210638616,-0.287137965082111,-0.7019788196049124,0.06876199621062473,-0.4719828485433617,-0.4116714002571806,1.0394767892934356,-0.003110353029573847,-4.2349539838993735,-4.2380643369289475,-inf,0.02120984210638616,-8.644956059276485,-8.641845706246912,-8.641845706246912,0.047552154104238575,-0.30834780718849714,1.1454280510289987,0.045342428457327916,0.0017702231263314317,0.032081032924094734,0.020081032924094733,0.030690321357305428,0.023777622428222678,0.011777622428222678,0.011392238827290235,0.3335788876487719,0.005306760085474338,0.11008103292409474,0.06008103292409474,0.0,1.0,0.0570537413735112,0.6474585737375846,0.22221856924366803,1.0,0.013476250929475518,0.00016431618063909745,0.28581673477403874,0.7005426981158466,0.9999999999999998,0.6317739932797475,0.6317739932797475,2.836546078007782,0.024749755790776977,0.4641114958757267,0.15481779653923253,0.0,0.0,65.08583577645656,-7.605678239985814e-14,1.1102230246251565e-16,0.0,0.0,-1.1102230246251565e-16,0.0,-1.0,0.0,0.0,0.0,-2.168404344971009e-19,0.0,0.0
omega_H=0; fixed chi,1.86051246547247,1505.1545845672283,1.1708385537191603,0.003275077608671476,0.02232614958566964,-0.28416383305879506,-0.6991338228570132,0.0709678779013096,-0.4707594698895722,-0.4106175164372812,1.0392799271109463,-0.003275077608671476,-4.231961557416508,-4.2352366350251796,-inf,0.02232614958566964,-8.641358632196837,-8.638083554588166,-8.638083554588166,0.048641728315639954,-0.3064899826444647,1.1485124041334906,0.04497032354025239,0.0017712638024219617,0.03186166447160909,0.01986166447160909,0.030476029525992102,0.02364792139136762,0.011647921391367621,0.011265973817453645,0.3329141347624518,0.00532048242315044,0.1098616644716091,0.059861664471609094,0.0,1.0,0.05708739489408974,0.6474472437189898,0.22221856493293074,1.0,0.013484633340606286,0.00016454499322722597,0.2852697246033657,0.7010810970628008,1.0,0.6317514454209598,0.6317514454209598,2.8364549196797375,0.024763921238433833,0.46448471707668026,0.1546335276959652,0.0,0.0,65.30529356591353,-7.69796552890778e-14,5.551115123125783e-17,0.0,0.0,-1.1102230246251565e-16,0.0,-1.0,0.0,0.0,0.0,-2.168404344971009e-19,0.0,0.0
omega_H=0; fixed chi,1.9535380887460936,1505.0615589439547,1.1750048342633055,0.0034398986109133766,0.023442457064953123,-0.28120997299090017,-0.6963086282412498,0.07316177577058841,-0.4695370440840335,-0.40957529882270427,1.0390832566551214,-0.0034398986109133766,-4.228986917831621,-4.232426816442534,-inf,0.023442457064953123,-8.637785933676573,-8.63434603506566,-8.63434603506566,0.049719318705635285,-0.3046524300558533,1.1515623771983523,0.044603261680791526,0.001772296188302617,0.031645188784600105,0.019645188784600105,0.030264578259498895,0.023519971730223688,0.011519971730223687,0.01114141681773928,0.33225814783212154,0.005334093986456869,0.10964518878460011,0.05964518878460011,0.0,1.0,0.05712074774001443,0.6474360149275284,0.22221856065819934,1.0,0.013492941363872085,0.0001647720244504361,0.28472819191356974,0.7016140946981078,1.0000000000000002,0.6317290990141903,0.6317290990141903,2.8363645815790504,0.02477795962193758,0.4648546488390394,0.15445174463441047,0.0,0.0,65.52358006682434,-7.665656304167712e-14,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
omega_H=0; fixed chi,2.0,1505.0150970327009,1.1770729666049784,0.003522254794147002,0.024,-0.2797421666680703,-0.6949049098252047,0.0742530874070918,-0.46892685309335985,-0.40905907947312325,1.038985099925978,-0.003522254794147002,-4.227507810778488,-4.231030065572635,-inf,0.024,-8.636010696610708,-8.63248844181656,-8.63248844181656,0.0502530874070918,-0.3037421666680703,1.1530729666049784,0.04442179262928403,0.0017728087439423017,0.031538137387495856,0.019538137387495855,0.03016001695955678,0.023456713255098904,0.011456713255098904,0.011079836793881359,0.33193374965907835,0.005340851135996606,0.10953813738749586,0.05953813738749586,0.0,1.0,0.057137294514595455,0.6474304441800862,0.22221855853652367,1.0,0.013497063267001936,0.00016488475477317825,0.28445975356908576,0.7018782984091392,1.0000000000000002,0.631718012675221,0.631718012675221,2.8363197658243195,0.024784924057777012,0.4650381924632038,0.15436187095899143,0.0,0.0,65.63216884977822,-7.763104395430709e-14,0.0,0.0,0.0,1.1102230246251565e-16,0.0,-1.0,0.0,0.0,1.9484552860049575e-12,-2.2887507861169e-15,1.0839731889866755e-12,1.070841332273531e-12
omega_H=0; fixed chi,2.0465637120197173,1504.9685333206812,1.1791371998197342,0.0036048152698528345,0.024558764544236607,-0.27827611804610547,-0.6935029737540355,0.07534385132946786,-0.46831555912096196,-0.4085445899043711,1.0388867750315685,-0.0036048152698528345,-4.226029824539508,-4.229634639809361,-inf,0.024558764544236607,-8.634237636402819,-8.630632821132966,-8.630632821132966,0.05078508678523125,-0.3028348825903421,1.1545784352754975,0.04424115545480496,0.001773320385940824,0.031431557259062416,0.019431557259062416,0.030055919538710774,0.02339374320398102,0.011393743203981021,0.011018538277063339,0.3316107795729164,0.005347595721178588,0.10943155725906242,0.05943155725906242,0.0,1.0,0.05715380371630996,0.6474248860821756,0.2222185564190533,1.0,0.01350117593359806,0.00016499729341688116,0.2841920747455156,0.7021417520274695,1.0,0.6317069515100723,0.6317069515100723,2.836275053244389,0.02479187255632961,0.46522132922230713,0.15427240765735764,0.0,0.0,65.74070668423919,-7.622808634311085e-14,0.0,0.0,0.0,-9.992007221626409e-16,0.0,-1.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0
