scenario,time,time_to_terminal,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_service_composite,log_wage,log_ai_price,log_ai_marginal_cost,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_automated_research_services,log_effective_research,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,output_capital_ratio,capability_growth_to_output_capital,gross_capital_return,net_capital_return,human_research_share,production_labor_population_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,ai_markup,ai_profit_share,shadow_capability_to_output,shadow_capability_to_capital,human_to_automated_research_ratio,human_to_automated_service_ratio,singularity_time_estimate,monopoly_foc_log_error,final_production_log_error,inference_identity_log_error,research_ces_log_error,research_compute_foc_log_error,research_human_foc_log_error,research_human_kkt_slack,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual
omega_H=0; matched initial g_B,1.1324453764304585,1527.6688128046885,1.1370104824318221,0.0018616372958948665,0.013589344517165503,-0.308013720113976,-0.7209233714131785,0.053364228489224785,-0.4803719861392188,-0.41919245705381436,1.0409562777008685,-0.0018616372958948665,-4.256075299294695,-4.25793693659059,-inf,0.013589344517165503,-8.735168024381144,-8.73330638708525,-8.73330638708525,0.039774883972059284,-0.32160306463114147,1.1234211379146566,0.04802810860124215,0.0016505142419639526,0.03365864452681116,0.02165864452681116,0.03228256211740698,0.02470671834592375,0.01270671834592375,0.012300030530765227,0.33835952886912474,0.004877989538170686,0.11165864452681117,0.06165864452681116,0.0,1.0,0.05681211501472248,0.6475399212783767,0.2222186001193594,1.0,0.013416081695389792,0.00015247159327562207,0.2897158207096298,0.6967156260017047,0.9999999999999998,0.6319358829401358,0.6319358829401359,2.8372007508678276,0.024648035364474262,0.46189117730421764,0.1562852811414604,0.0,0.0,63.55617694929305,-7.657459735743721e-14,-1.1102230246251565e-16,0.0,0.0,-1.2212453270876722e-15,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
omega_H=0; matched initial g_B,1.2032232124573623,1527.5980349686618,1.1403987524154018,0.0019784853115625365,0.014438678549488347,-0.3056379339935231,-0.7186448340904342,0.05510906410338029,-0.47943660327418264,-0.41832563841621956,1.0408135892223802,-0.0019784853115625365,-4.253711704588247,-4.25569018989981,-inf,0.014438678549488347,-8.732290640723798,-8.730312155412236,-8.730312155412236,0.04067038555389194,-0.32007661254301145,1.1259600738659135,0.04771626142825805,0.001651309978810463,0.03347529157828894,0.02147529157828894,0.03210336705578955,0.02459805112958735,0.01259805112958735,0.012194227816952896,0.33780391387360287,0.004888368402470134,0.11147529157828895,0.061475291578288946,0.0,1.0,0.0568391680322514,0.6475308134291421,0.22221859666896351,1.0,0.013422817065534654,0.00015264437250214768,0.28926918077337865,0.6971553577885845,1.0,0.6319177574183915,0.6319177574183915,2.8371274372345434,0.024659425516073776,0.4621917582430719,0.1561301848946318,0.0,0.0,63.72962843684931,-7.770693810638107e-14,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
omega_H=0; matched initial g_B,1.2740010484842657,1527.5272571326348,1.1437650680534936,0.0020953894741796274,0.015288012581811188,-0.3032750580568273,-0.7163789138276677,0.05684624928226145,-0.4785018256349127,-0.4174662684719769,1.040671027740256,-0.0020953894741796274,-4.251359473416373,-4.253454862890552,-inf,0.015288012581811188,-8.729429014354686,-8.727333624880506,-8.727333624880506,0.041558236700450266,-0.3185630706386385,1.1284770554716825,0.047407727495729704,0.001652100818550711,0.03329383163642246,0.02129383163642246,0.03192603220026548,0.024490534036580858,0.012490534036580857,0.012089546989890732,0.33725403526188624,0.004898683620695044,0.11129383163642247,0.06129383163642246,0.0,1.0,0.05686603000419043,0.6475217698985892,0.22221859324130877,1.0,0.013429505197877428,0.00015281610865755486,0.2888259807479847,0.6975916979454803,1.0,0.6318997598971924,0.6318997598971924,2.8370546450832337,0.024670734904930155,0.4624902637346647,0.15597670771384964,0.0,0.0,63.90235296381417,-7.562180048825695e-14,-5.551115123125783e-17,0.0,0.0,-3.3306690738754696e-16,0.0,-1.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0
omega_H=0; matched initial g_B,1.3447788845111694,1527.4564792966078,1.147109662236193,0.0022123494388086124,0.016137346614134032,-0.3009249592140433,-0.7141254798465286,0.05857586487127997,-0.47756764726367723,-0.41661426836158544,1.0405285917809346,-0.0022123494388086124,-4.249018485279481,-4.25123083471829,-inf,0.016137346614134032,-8.726582981887105,-8.724370632448297,-8.724370632448297,0.04243851825714594,-0.3170623058281773,1.1309723156220588,0.04710246133497427,0.001652886808250604,0.033114239538451516,0.021114239538451516,0.03175053267181449,0.024384151350587135,0.012384151350587135,0.01198597268881052,0.3367098167831864,0.004908935605269056,0.11111423953845152,0.06111423953845152,0.0,1.0,0.05689270281974586,0.6475127900506855,0.22221858983618836,1.0,0.013436146555884204,0.00015298681041000506,0.2883861904076896,0.6980246762260162,0.9999999999999999,0.6318818891107701,0.6318818891107703,2.8369823692148075,0.02468196433334552,0.46278671245469166,0.1558248291603124,0.0,0.0,64.07435596377736,-7.665135887124919e-14,0.0,0.0,0.0,2.220446049250313e-16,0.0,-1.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0
omega_H=0; matched initial g_B,1.4155567205380732,1527.385701460581,1.1504327646640482,0.0023293648638226297,0.016986680646456878,-0.29858750614088375,-0.7118844031142427,0.060297990613173424,-0.47663406227755606,-0.41576956030328094,1.0403862798906118,-0.0023293648638226297,-4.246688621324217,-4.249017986188039,-inf,0.016986680646456878,-8.723752382115494,-8.721423017251672,-8.721423017251672,0.043311309966716546,-0.3155741867873406,1.1334460840175913,0.04680041828325815,0.0016536679943967632,0.03293649055542706,0.020936490555427057,0.03157684402237228,0.024278887628959023,0.012278887628959022,0.011883489820230242,0.3361711835012941,0.0049191247660595435,0.11093649055542706,0.06093649055542706,0.0,1.0,0.05691918834427956,0.6475038732574259,0.222218586453398,1.0,0.013442741597223078,0.00015315648633954087,0.2879497798563853,0.698454322060052,0.9999999999999999,0.6318641438093326,0.6318641438093326,2.836910604496424,0.02469311459344422,0.46308112286895414,0.15567452913196453,0.0,0.0,64.2456428250634,-7.604550669726429e-14,0.0,0.0,0.0,4.440892098500626e-16,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
omega_H=0; matched initial g_B,1.4863345565649768,1527.314923624554,1.1537346019044723,0.002446435410864818,0.01783601467877972,-0.2962625692482473,-0.7096555563134419,0.06201270516744095,-0.4757010648672164,-0.41493206757400863,1.0402440906348827,-0.002446435410864818,-4.244369764314393,-4.246816199725258,-inf,0.01783601467877972,-8.720937055977734,-8.718490620566868,-8.718490620566868,0.04417669048866123,-0.314098583927027,1.1358985872256926,0.04650155446604268,0.001654444422905866,0.032760560382858024,0.020760560382858024,0.031404942225510324,0.02417472770244178,0.012174727702441778,0.011782083558786738,0.33563806176623645,0.004929251510390813,0.11076056038285803,0.06076056038285803,0.0,1.0,0.056945488419701054,0.6474950188987006,0.2222185830927357,1.0,0.013449290773858995,0.00015332514493927236,0.2875167195228699,0.6988806645583318,1.0,0.6318465227588003,0.6318465227588003,2.8368393458603447,0.02470418646734071,0.46337351323646175,0.15552578785649757,0.0,0.0,64.41621889118852,-7.687600556138818e-14,0.0,0.0,0.0,4.440892098500626e-16,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
omega_H=0; matched initial g_B,1.5571123925918804,1527.244145788527,1.157015397446916,0.002563560744808298,0.018685348711102567,-0.29395002065250003,-0.7074388138126436,0.06372008612935637,-0.4747686492957104,-0.41410171449081024,1.0401020225984223,-0.002563560744808298,-4.242061798602581,-4.244625359347389,-inf,0.018685348711102567,-8.71813684651825,-8.715573285773441,-8.715573285773441,0.0450347374182538,-0.3126353693636026,1.1383300487358134,0.04620582677969878,0.0016552161391338036,0.032586425131600406,0.020586425131600406,0.031234803667358292,0.024071656665736185,0.012071656665736185,0.011681739337243702,0.3351103791866679,0.004939316243057311,0.11058642513160041,0.06058642513160041,0.0,1.0,0.05697160486485201,0.6474862263621666,0.22221857975400167,1.0,0.013455794532146424,0.00015349279461654314,0.2870869801561976,0.6993037325170395,1.0,0.6318290247405491,0.6318290247405491,2.8367685883028986,0.02471518072730442,0.4636639016124749,0.15537858588452635,0.0,0.0,64.58608946131169,-7.565476023430051e-14,4.440892098500626e-16,0.0,0.0,2.220446049250313e-16,0.0,-1.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,3.469446951953614e-18
omega_H=0; matched initial g_B,1.6278902286187842,1527.1733679525003,1.1602753717568317,0.002680740533716803,0.01953468274342541,-0.29164973414639384,-0.7052340516373651,0.0654202100485598,-0.47383680989730553,-0.4132784263926238,1.0399600743846458,-0.002680740533716803,-4.2397646101023145,-4.242445350636031,-inf,0.01953468274342541,-8.715351598851923,-8.712670858318207,-8.712670858318207,0.04588552730513439,-0.31118441688981924,1.1407406890134062,0.04591319287467123,0.0016559831878846449,0.0324140613189803,0.0204140613189803,0.031066405137759445,0.023969659879718996,0.011969659879718996,0.011582442848989682,0.33458806460297064,0.004949319366336842,0.11041406131898031,0.060414061318980306,0.0,1.0,0.05699753947588192,0.6474774950431197,0.2222185764369985,1.0,0.013462253312920143,0.0001536594436940774,0.2866605328211091,0.6997235544222765,0.9999999999999998,0.631811648551159,0.6318116485511591,2.836698326883387,0.024726098135920742,0.4639523058514922,0.15523290408293627,0.0,0.0,64.75525979067986,-7.70542483985448e-14,0.0,0.0,0.0,3.3306690738754696e-16,0.0,-1.0,0.0,0.0,0.0,-2.168404344971009e-19,0.0,0.0
omega_H=0; matched initial g_B,1.6986680646456878,1527.1025901164733,1.1635147423284637,0.0027979744488059307,0.020384016775748255,-0.2893615851706045,-0.7030411474418565,0.06711315244725524,-0.47290554107632515,-0.41246212962247036,1.0398182446154083,-0.0027979744488059307,-4.237478086260905,-4.240276060709712,-inf,0.020384016775748255,-8.712581160128765,-8.70978318567996,-8.70978318567996,0.04672913567150699,-0.30974560194635276,1.1431307255527154,0.04562361113908672,0.001656745613419426,0.03224344586014583,0.020243445860145832,0.03089972382165509,0.023868722950348698,0.011868722950348697,0.011484180027221402,0.334071048061048,0.004959261280003746,0.11024344586014584,0.060243445860145836,0.0,1.0,0.05702329402661688,0.6474688243443724,0.2222185731415308,1.0,0.013468667551584084,0.0001538251004111011,0.28623734889355784,0.7001401584544469,0.9999999999999999,0.6317943930021667,0.6317943930021667,2.836628556723108,0.02473693944624922,0.46423874361017636,0.15508872362839576,0.0,0.0,64.92373509106676,-7.648135597060346e-14,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
omega_H=0; matched initial g_B,1.7930385126815593,1527.0082196684375,1.1678022232866512,0.0029543699694288173,0.021516462152178714,-0.2863293882146376,-0.7001355124602355,0.06935936636860479,-0.47166472733729875,-0.4113844838650832,1.0396293201553775,-0.0029543699694288173,-4.234445785558348,-4.237400155527777,-inf,0.021516462152178714,-8.708910017521582,-8.705955647552154,-8.705955647552154,0.04784290421642608,-0.30784585036681633,1.1462857611344726,0.04524217940509753,0.0016577550646306293,0.03201863907148763,0.02001863907148763,0.0306801145774552,0.023735764639876145,0.011735764639876144,0.01135474700930672,0.3333898153681443,0.004972422636246581,0.11001863907148764,0.060018639071487634,0.0,1.0,0.05705735635859735,0.6474573566926055,0.22221856878074028,1.0,0.013477151324631573,0.0001540444464483948,0.28567813116884433,0.7006906730600757,1.0,0.6317715712397397,0.6317715712397397,2.8365362857054106,0.024751277435628646,0.4646176318053287,0.154898786484363,0.0,0.0,65.14729659618953,-7.567167378819128e-14,0.0,0.0,0.0,-1.3322676295501878e-15,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
omega_H=0; matched initial g_B,1.887408960717431,1526.9138492204015,1.1720539572224493,0.003110860372287117,0.022648907528609173,-0.2833182636960744,-0.697250461986587,0.07159311938113005,-0.470424905227281,-0.41031896847351756,1.0394406006729624,-0.003110860372287117,-4.231431987870946,-4.234542848243232,-inf,0.022648907528609173,-8.705264581828809,-8.702153721456522,-8.702153721456522,0.04894421185252088,-0.30596717122468353,1.1494050496938402,0.0448660061588584,0.0016587564766641376,0.03179684741756606,0.01979684741756606,0.03046346620779597,0.023604632561069483,0.011604632561069483,0.011227094984245234,0.3327177194471699,0.0049854768162641274,0.10979684741756607,0.059796847417566065,0.0,1.0,0.05709110578828808,0.6474459943846096,0.22221856445744032,1.0,0.013485557680551903,0.0001542620618912706,0.2851245984628768,0.70123558179468,1.0,0.6317489591218469,0.6317489591218469,2.8364448682249517,0.024765483197601107,0.4649930959169528,0.15471144243216764,0.0,0.0,65.36964381235498,-7.507276050811029e-14,0.0,0.0,0.0,5.551115123125783e-16,0.0,-1.0,0.0,0.0,6.938893903907228e-18,-2.168404344971009e-19,0.0,0.0
omega_H=0; matched initial g_B,1.9817794087533023,1526.8194787723658,1.1762704359856044,0.0032674449034781014,0.02378135290503963,-0.2803279295179582,-0.6943857190153117,0.07381458230660853,-0.4691860620427477,-0.4092654168605037,1.0392520830485372,-0.0032674449034781014,-4.228436438638357,-4.231703883541835,-inf,0.02378135290503963,-8.701644506981918,-8.698377062078439,-8.698377062078439,0.0500332294015689,-0.30410928242299784,1.1524890830805647,0.04449499858973495,0.0016597499500896969,0.031578019323377456,0.019578019323377455,0.030249727755176446,0.023475294614327957,0.011475294614327957,0.01110119258546094,0.33205460401023473,0.004998424747149536,0.10957801932337746,0.05957801932337746,0.0,1.0,0.05712454634181245,0.6474347360649232,0.22221856017118585,1.0,0.013493887607976698,0.0001544779655976079,0.28457668542617887,0.701774949000247,1.0,0.6317265539509856,0.6317265539509856,2.836354293212699,0.024779558441037637,0.46536517621000617,0.1545266493065667,0.0,0.0,65.59078874083131,-7.647138131061659e-14,0.0,0.0,0.0,4.440892098500626e-16,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
omega_H=0; matched initial g_B,2.0,1526.801258181119,1.1770805136476379,0.0032976882685624744,0.024,-0.27975294133709255,-0.693834924192507,0.07424209031407425,-0.4689469838651437,-0.4090633663088797,1.0392157079644755,-0.0032976882685624744,-4.2278601530898685,-4.231157841358431,-inf,0.024,-8.700948452612138,-8.697650764343576,-8.697650764343576,0.05024209031407425,-0.3037529413370926,1.1530805136476379,0.044423953528613946,0.0016599408591704496,0.031536106116248484,0.019536106116248484,0.03020879110457524,0.02345052665247982,0.01145052665247982,0.011077082877064548,0.3319275942916621,0.0050009125113951,0.10953610611624849,0.05953610611624849,0.0,1.0,0.05713096764205224,0.6474325742271757,0.2222185593478463,1.0,0.01349548718962518,0.00015451945566408062,0.28447153883097887,0.7018784545237319,1.0,0.6317222516798249,0.631722251679825,2.8363369015385733,0.024782261130549817,0.4654366292944346,0.15449126065692179,0.0,0.0,65.63334886429195,-7.660191925218385e-14,0.0,0.0,0.0,-1.1102230246251565e-15,0.0,-1.0,0.0,0.0,7.071846511164104e-10,-7.761100789815956e-13,3.9341466195885744e-10,3.886210450665395e-10
